train_loss,train_acc,val_loss,val_acc
0.8004609987204349,67.79902359641986,1.5658391695469618,49.952516619183285
0.49515207250826787,81.1940602115541,0.6920429035231019,74.4539411206078
0.3733011360266074,86.40493626254407,0.40514424752980244,83.76068376068376
0.3092809946088367,88.97477624084621,0.3762605060456377,87.74928774928775
0.24960977690387315,91.3445890968267,0.4390171014546826,85.94491927825261
0.21532355486506236,92.4464334147003,0.5920790367562211,81.19658119658119
0.18392350789414083,93.73474369406021,0.1239579738766858,96.67616334283001
0.1627835222325993,94.28397070789259,0.15904645867307077,94.9667616334283
0.13264646863518384,95.47735286140494,0.12577693626482153,95.44159544159544
0.1226072505236666,95.86384594521292,0.1448659059692132,94.9667616334283
0.10737605671193289,96.32153512340656,0.1164105899846287,96.39126305792972
0.09528973690370995,96.83007865473284,0.17381661060393194,95.06172839506173
0.08440540519499053,97.20979115812314,0.09440943251769512,96.58119658119658
0.0760162524109274,97.50474640629238,0.13950765295400439,96.29629629629629
0.0720294142720732,97.6606997558991,0.3303965454794128,90.69325735992403
0.06464051266507409,97.88445890968266,0.1135484345025113,97.15099715099716
0.057202544889458654,98.12855980471929,0.12198750789271302,97.15099715099716
0.05234593943749689,98.3082451857879,0.22094106498204355,93.6372269705603
0.04809830254551762,98.36248982912937,0.13974848291179637,95.82146248812916
0.023046745109000184,99.24396528342827,0.09567719269277102,98.10066476733144
0.021098559284707184,99.3287225386493,0.10056114603831344,97.72079772079772
0.01901241910611426,99.44399240574994,0.0860012848778283,98.19563152896487
0.02058632936848352,99.3761866015731,0.083154881568727,98.19563152896487
0.017534289973448754,99.45077298616762,0.10570444451205373,97.43589743589743
0.01521426834940529,99.55248169243288,0.11927349768086687,97.53086419753086
0.017781963422329725,99.41347979387035,0.1106681980345043,97.340930674264
0.016760289938948653,99.50840791971792,0.10903881310183682,97.81576448243115
0.01755687280636507,99.43721182533226,0.12230472586198823,96.9610636277303
0.013613857184064094,99.59316517493897,0.11583092835740955,97.72079772079772
0.006111384664271972,99.83726606997558,0.11861982566528806,98.38556505223171
0.005077506159754008,99.8542175210198,0.1290007753563066,97.72079772079772
0.006291904246363569,99.84065636018443,0.10249069274336554,98.38556505223171
0.008634165018610694,99.74911852454571,0.1004727929164174,98.19563152896487
0.0035552512260709906,99.90168158394358,0.13016404990333175,98.00569800569801
0.0075595462989338814,99.75589910496339,0.12673875373735483,97.72079772079772
0.0027247751305232134,99.91863303498779,0.12359756012312684,98.19563152896487
0.001392405071763435,99.96609709791159,0.11396754943471057,98.19563152896487
0.002679474706569749,99.92202332519663,0.12798367616562356,98.00569800569801
0.002627556396269434,99.92541361540547,0.1297581667456929,98.10066476733144
0.0019277697755953442,99.94914564686738,0.1582559411691718,97.81576448243115
